Mod,Plot,Type,Distance,Side,UniqueID,Altitude,Decl1,Decl2,Decl3,Decl4,Aspecto,Prof1,Prof2,Prof3,Prof4,Rocha1,Rocha2,Rocha3,Rocha4,Solo1,Solo2,Solo3,Solo4,Biom1,Biom2,Biom3,Biom4,Serra1,Serra2,Serra3,Serra4,esp_serra1,esp_serra2,esp_serra3,esp_serra4,grimpa1,grimpa2,grimpa3,grimpa4,hmax,dossel,agua,Gado,Veg,Fogo,tipo.veg,obs,obs2,data,Biomass_mean,Serra_mean,Species_richness
2,M02T08,Terrestre,25,M,TL2500_25_M,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOM,,,,5.0,88.0,10.9
2,M02T08,Terrestre,75,M,TL2500_75_M,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOM,,,,5.0,88.0,10.9
2,M02T08,Terrestre,125,M,TL2500_125_M,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOM,,,,5.0,88.0,10.9
2,M02T08,Terrestre,175,M,TL2500_175_M,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOM,,,,5.0,88.0,10.9
2,M02T08,Terrestre,225,M,TL2500_225_M,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOM,,,,5.0,88.0,10.9
2,M02T09,Terrestre,25,J,TL3500_25_J,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOM,,,,5.0,88.0,10.9
2,M02T09,Terrestre,75,J,TL3500_75_J,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOM,,,,5.0,88.0,10.9
2,M02T09,Terrestre,125,J,TL3500_125_J,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOM,,,,5.0,88.0,10.9
2,M02T09,Terrestre,175,J,TL3500_175_J,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOM,,,,5.0,88.0,10.9
2,M02T09,Terrestre,225,J,TL3500_225_J,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOM,,,,5.0,88.0,10.9
2,M02T09,Terrestre,25,M,TL3500_25_M,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOM,,,,5.0,88.0,10.9
2,M02T09,Terrestre,75,M,TL3500_75_M,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOM,,,,5.0,88.0,10.9
2,M02T09,Terrestre,125,M,TL3500_125_M,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOM,,,,5.0,88.0,10.9
2,M02T09,Terrestre,175,M,TL3500_175_M,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOM,,,,5.0,88.0,10.9
2,M02T09,Terrestre,225,M,TL3500_225_M,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOM,,,,5.0,88.0,10.9
2,M02T10,Terrestre,25,J,TL4500_25_J,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOM,,,,5.0,88.0,10.9
2,M02T10,Terrestre,75,J,TL4500_75_J,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOM,,,,5.0,88.0,10.9
2,M02T10,Terrestre,125,J,TL4500_125_J,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOM,,,,5.0,88.0,10.9
2,M02T10,Terrestre,175,J,TL4500_175_J,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOM,,,,5.0,88.0,10.9
2,M02T10,Terrestre,225,J,TL4500_225_J,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOM,,,,5.0,88.0,10.9
2,M02T10,Terrestre,25,M,TL4500_25_M,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOM,,,,5.0,88.0,10.9
2,M02T10,Terrestre,75,M,TL4500_75_M,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOM,,,,5.0,88.0,10.9
2,M02T10,Terrestre,125,M,TL4500_125_M,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOM,,,,5.0,88.0,10.9
2,M02T10,Terrestre,175,M,TL4500_175_M,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOM,,,,5.0,88.0,10.9
2,M02T10,Terrestre,225,M,TL4500_225_M,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOM,,,,5.0,88.0,10.9
2,M02R01,Ripária,25,J,_25_J,1561.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,,,,,5.0,88.0,10.9
2,M02R01,Ripária,75,J,_75_J,1561.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,,,,,5.0,88.0,10.9
2,M02R01,Ripária,125,J,_125_J,1561.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,,,,,5.0,88.0,10.9
2,M02R01,Ripária,175,J,_175_J,1561.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,,,,,5.0,88.0,10.9
2,M02R01,Ripária,225,J,_225_J,1561.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,,,,,5.0,88.0,10.9
2,M02R01,Ripária,25,M,_25_M,1561.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,,,,,5.0,88.0,10.9
2,M02R01,Ripária,75,M,_75_M,1561.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,,,,,5.0,88.0,10.9
2,M02R01,Ripária,125,M,_125_M,1561.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,,,,,5.0,88.0,10.9
2,M02R01,Ripária,175,M,_175_M,1561.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,,,,,5.0,88.0,10.9
2,M02R01,Ripária,225,M,_225_M,1561.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,,,,,5.0,88.0,10.9
2,M02R01,Ripária,25,C,_25_C,1561.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,,,,,5.0,88.0,10.9
2,M02R01,Ripária,75,C,_75_C,1561.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,,,,,5.0,88.0,10.9
2,M02R01,Ripária,125,C,_125_C,1561.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,,,,,5.0,88.0,10.9
2,M02R01,Ripária,175,C,_175_C,1561.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,,,,,5.0,88.0,10.9
2,M02R01,Ripária,225,C,_225_C,1561.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,,,,,5.0,88.0,10.9
2,,Ripária,25,J,_25_J,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,,,,,5.0,88.0,10.9
2,,Ripária,75,J,_75_J,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,,,,,5.0,88.0,10.9
2,,Ripária,125,J,_125_J,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,,,,,5.0,88.0,10.9
2,,Ripária,175,J,_175_J,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,,,,,5.0,88.0,10.9
2,,Ripária,225,J,_225_J,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,,,,,5.0,88.0,10.9
2,,Ripária,25,M,_25_M,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,,,,,5.0,88.0,10.9
2,,Ripária,75,M,_75_M,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,,,,,5.0,88.0,10.9
2,,Ripária,125,M,_125_M,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,,,,,5.0,88.0,10.9
2,,Ripária,175,M,_175_M,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,,,,,5.0,88.0,10.9
2,,Ripária,225,M,_225_M,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,,,,,5.0,88.0,10.9
2,,Ripária,25,J,_25_J,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,,,,,5.0,88.0,10.9
2,,Ripária,75,J,_75_J,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,,,,,5.0,88.0,10.9
2,,Ripária,125,J,_125_J,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,,,,,5.0,88.0,10.9
2,,Ripária,175,J,_175_J,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,,,,,5.0,88.0,10.9
2,,Ripária,225,J,_225_J,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,,,,,5.0,88.0,10.9
2,,Ripária,25,M,_25_M,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,,,,,5.0,88.0,10.9
2,,Ripária,75,M,_75_M,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,,,,,5.0,88.0,10.9
2,,Ripária,125,M,_125_M,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,,,,,5.0,88.0,10.9
2,,Ripária,175,M,_175_M,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,,,,,5.0,88.0,10.9
2,,Ripária,225,M,_225_M,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,,,,,5.0,88.0,10.9
2,,Ripária,25,J,_25_J,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,,,,,5.0,88.0,10.9
2,,Ripária,75,J,_75_J,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,,,,,5.0,88.0,10.9
2,,Ripária,125,J,_125_J,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,,,,,5.0,88.0,10.9
2,,Ripária,175,J,_175_J,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,,,,,5.0,88.0,10.9
2,,Ripária,225,J,_225_J,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,,,,,5.0,88.0,10.9
2,,Ripária,25,M,_25_M,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,,,,,5.0,88.0,10.9
2,,Ripária,75,M,_75_M,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,,,,,5.0,88.0,10.9
2,,Ripária,125,M,_125_M,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,,,,,5.0,88.0,10.9
2,,Ripária,175,M,_175_M,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,,,,,5.0,88.0,10.9
2,,Ripária,225,M,_225_M,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,,,,,5.0,88.0,10.9
