Antigo,Novo,Existência,Mod,Plot,Type,Distance,Side,UniqueID,Altitude,Decl1,Decl2,Decl3,Decl4,Aspecto,Prof1,Prof2,Prof3,Prof4,Rocha1,Rocha2,Rocha3,Rocha4,Solo1,Solo2,Solo3,Solo4,Biom1,Biom2,Biom3,Biom4,Serra1,Serra2,Serra3,Serra4,esp_serra1,esp_serra2,esp_serra3,esp_serra4,grimpa1,grimpa2,grimpa3,grimpa4,hmax,dossel,agua,Gado,Veg,Fogo,tipo.veg,obs,obs2,data
T1,M03T01,SIM,3.0,M03T01,Terrestre,175.0,M,T01_175_M,500.0,0.0,0.0,5.0,1.0,235.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,8.0,98.0,99.5,100.0,92.0,3.5,4.5,5.0,9.5,,,,,13.0,4.3909375,,,,,FOD,,,
T1,M03T01,SIM,3.0,M03T01,Terrestre,225.0,M,T01_225_M,500.0,6.0,3.0,9.0,12.0,161.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,2.0,2.0,95.0,92.0,98.0,98.0,2.5,11.0,8.0,8.0,,,,,18.0,11.05729167,,,,,FOD,,,
T2,M03T02,SIM,3.0,M03T02,Terrestre,25.0,J,T02_25_J,610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T2,M03T02,SIM,3.0,M03T02,Terrestre,75.0,J,T02_75_J,610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T2,M03T02,SIM,3.0,M03T02,Terrestre,125.0,J,T02_125_J,610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T2,M03T02,SIM,3.0,M03T02,Terrestre,175.0,J,T02_175_J,610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T2,M03T02,SIM,3.0,M03T02,Terrestre,225.0,J,T02_225_J,610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T2,M03T02,SIM,3.0,M03T02,Terrestre,25.0,M,T02_25_M,610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T2,M03T02,SIM,3.0,M03T02,Terrestre,75.0,M,T02_75_M,610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T2,M03T02,SIM,3.0,M03T02,Terrestre,125.0,M,T02_125_M,610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T2,M03T02,SIM,3.0,M03T02,Terrestre,175.0,M,T02_175_M,610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T2,M03T02,SIM,3.0,M03T02,Terrestre,225.0,M,T02_225_M,610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T3,M03T03,SIM,3.0,M03T03,Terrestre,25.0,J,T03_25_J,600.0,10.0,0.0,1.0,2.0,239.0,51.0,51.0,51.0,51.0,0.0,15.0,0.0,5.0,5.0,1.0,0.0,0.0,2.0,4.0,1.0,0.0,93.0,80.0,99.0,95.0,5.1,8.0,8.5,9.0,,,,,16.0,21.15979167,,,,,FOD,,,
T3,M03T03,SIM,3.0,M03T03,Terrestre,75.0,J,T03_75_J,600.0,4.0,0.0,6.0,1.0,175.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,8.0,98.0,95.0,98.0,92.0,5.5,3.2,7.0,6.0,,,,,16.0,26.81989583,,,,,FOD,,,
T3,M03T03,SIM,3.0,M03T03,Terrestre,125.0,J,T03_125_J,600.0,11.0,28.0,2.0,4.0,205.0,51.0,51.0,51.0,51.0,0.0,0.0,10.0,0.0,10.0,40.0,15.0,0.0,2.0,10.0,20.0,0.0,88.0,50.0,55.0,100.0,1.0,1.0,3.0,2.0,,,,,14.0,13.49458333,,,,,FOD,,,
T3,M03T03,SIM,3.0,M03T03,Terrestre,175.0,J,T03_175_J,600.0,6.0,2.0,11.0,2.0,185.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,1.0,0.0,0.0,2.0,94.0,95.0,95.0,98.0,7.5,1.0,5.0,7.0,,,,,16.0,9.728541667,,,,,FOD,,,
T3,M03T03,SIM,3.0,M03T03,Terrestre,225.0,J,T03_225_J,600.0,17.0,10.0,20.0,4.0,230.0,20.0,51.0,51.0,25.0,10.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,50.0,100.0,100.0,7.0,5.0,4.2,4.4,,,,,14.0,16.1709375,,,,,FOD,,,
T3,M03T03,SIM,3.0,M03T03,Terrestre,25.0,M,T03_25_M,600.0,2.0,6.0,6.0,1.0,89.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,10.0,5.0,98.0,96.0,90.0,95.0,3.5,2.3,5.1,6.0,,,,,18.0,25.71416667,,,,,FOD,,,
T3,M03T03,SIM,3.0,M03T03,Terrestre,75.0,M,T03_75_M,600.0,15.0,8.0,12.0,15.0,96.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,4.0,2.0,96.0,95.0,95.0,98.0,6.0,5.5,6.0,8.0,,,,,20.0,19.8471875,,,,,FOD,,,
T3,M03T03,SIM,3.0,M03T03,Terrestre,125.0,M,T03_125_M,600.0,2.0,4.0,2.0,6.0,140.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,100.0,100.0,94.0,100.0,7.0,9.0,5.0,6.0,,,,,16.0,18.1115625,,,,,FOD,,,
T3,M03T03,SIM,3.0,M03T03,Terrestre,175.0,M,T03_175_M,600.0,6.0,7.0,1.0,1.0,245.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,5.0,0.0,94.0,99.0,95.0,100.0,3.0,3.0,10.0,3.0,,,,,16.0,23.3303125,,,,,FOD,,,
T3,M03T03,SIM,3.0,M03T03,Terrestre,225.0,M,T03_225_M,600.0,1.0,0.0,2.0,2.0,270.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,1.0,95.0,95.0,95.0,99.0,1.0,1.0,4.0,3.0,,,,,15.0,39.15114583,,,,,FOD,,,
T4,M03T04,SIM,3.0,M03T04,Terrestre,25.0,J,T04_25_J,529.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T4,M03T04,SIM,3.0,M03T04,Terrestre,75.0,J,T04_75_J,529.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T4,M03T04,SIM,3.0,M03T04,Terrestre,125.0,J,T04_125_J,529.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T4,M03T04,SIM,3.0,M03T04,Terrestre,175.0,J,T04_175_J,529.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T4,M03T04,SIM,3.0,M03T04,Terrestre,225.0,J,T04_225_J,529.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T4,M03T04,SIM,3.0,M03T04,Terrestre,25.0,M,T04_25_M,529.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T4,M03T04,SIM,3.0,M03T04,Terrestre,75.0,M,T04_75_M,529.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T4,M03T04,SIM,3.0,M03T04,Terrestre,125.0,M,T04_125_M,529.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T4,M03T04,SIM,3.0,M03T04,Terrestre,175.0,M,T04_175_M,529.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T4,M03T04,SIM,3.0,M03T04,Terrestre,225.0,M,T04_225_M,529.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T5,M03T05,SIM,3.0,M03T05,Terrestre,25.0,J,T05_25_J,508.0,12.0,19.0,2.0,12.0,95.0,27.0,41.0,26.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,10.0,10.5,5.0,5.5,,,,,8.5,14.87770833,,,,,FOD,,,
T5,M03T05,SIM,3.0,M03T05,Terrestre,75.0,J,T05_75_J,508.0,7.0,14.0,10.1,9.8,69.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,60.0,40.0,30.0,85.0,40.0,60.0,70.0,,,,,,,,,9.0,37.2234375,,,,,FOD,,,
T5,M03T05,SIM,3.0,M03T05,Terrestre,125.0,J,T05_125_J,508.0,21.0,28.0,18.0,17.0,115.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,20.0,15.0,15.0,40.0,78.0,84.0,84.0,60.0,4.0,10.0,3.0,5.5,,,,,7.5,14.10770833,,,,,FOD,,,
T5,M03T05,SIM,3.0,M03T05,Terrestre,175.0,J,T05_175_J,508.0,24.0,7.0,17.0,15.0,165.0,51.0,51.0,25.0,35.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,5.0,2.0,97.0,96.0,94.0,98.0,2.0,3.5,4.5,6.4,,,,,10.0,4.933333333,,,,,FOD,,,
T5,M03T05,SIM,3.0,M03T05,Terrestre,225.0,J,T05_225_J,508.0,30.0,17.0,22.0,28.0,219.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,85.0,20.0,50.0,50.0,3.0,2.0,8.0,2.0,12.0,78.0,42.0,48.0,1.0,3.0,4.0,3.0,,,,,15.0,3.7496875,,,,,FOD,,,
T5,M03T05,SIM,3.0,M03T05,Terrestre,25.0,M,T05_25_M,508.0,23.0,29.0,17.0,19.0,40.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,25.0,10.0,95.0,85.0,75.0,90.0,5.5,6.0,4.5,4.5,,,,,8.0,16.5259375,,,,,FOD,,,
T5,M03T05,SIM,3.0,M03T05,Terrestre,75.0,M,T05_75_M,508.0,31.0,13.0,13.0,26.0,65.0,20.0,10.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,20.0,38.0,19.0,65.0,80.0,62.0,81.0,7.0,4.0,3.0,7.1,,,,,5.5,65.97864583,,,,,FOD,,,
T5,M03T05,SIM,3.0,M03T05,Terrestre,125.0,M,T05_125_M,508.0,29.0,24.0,19.0,10.0,110.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,85.0,90.0,60.0,35.0,15.0,10.0,40.0,50.0,1.0,1.0,4.0,4.0,,,,,8.0,34.65979167,,,,,FOD,,,
T5,M03T05,SIM,3.0,M03T05,Terrestre,175.0,M,T05_175_M,508.0,21.0,25.0,23.0,24.0,175.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,35.0,95.0,30.0,25.0,60.0,5.0,68.0,75.0,5.5,6.0,4.3,5.0,,,,,7.5,21.48197917,,,,,FOD,,,
T5,M03T05,SIM,3.0,M03T05,Terrestre,225.0,M,T05_225_M,508.0,38.0,35.0,24.0,17.0,210.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,8.0,5.0,90.0,80.0,92.0,95.0,5.0,6.0,7.0,9.0,,,,,9.5,15.03229167,,,,,FOD,,,
T6,M03T06,SIM,3.0,M03T06,Terrestre,25.0,J,T06_25_J,643.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T6,M03T06,SIM,3.0,M03T06,Terrestre,75.0,J,T06_75_J,643.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T6,M03T06,SIM,3.0,M03T06,Terrestre,125.0,J,T06_125_J,643.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T6,M03T06,SIM,3.0,M03T06,Terrestre,175.0,J,T06_175_J,643.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T6,M03T06,SIM,3.0,M03T06,Terrestre,225.0,J,T06_225_J,643.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T6,M03T06,SIM,3.0,M03T06,Terrestre,25.0,M,T06_25_M,643.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T6,M03T06,SIM,3.0,M03T06,Terrestre,75.0,M,T06_75_M,643.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T6,M03T06,SIM,3.0,M03T06,Terrestre,125.0,M,T06_125_M,643.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T6,M03T06,SIM,3.0,M03T06,Terrestre,175.0,M,T06_175_M,643.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T6,M03T06,SIM,3.0,M03T06,Terrestre,225.0,M,T06_225_M,643.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T7,M03T07,SIM,3.0,M03T07,Terrestre,25.0,J,T07_25_J,752.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T7,M03T07,SIM,3.0,M03T07,Terrestre,75.0,J,T07_75_J,752.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T7,M03T07,SIM,3.0,M03T07,Terrestre,125.0,J,T07_125_J,752.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T7,M03T07,SIM,3.0,M03T07,Terrestre,175.0,J,T07_175_J,752.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T7,M03T07,SIM,3.0,M03T07,Terrestre,225.0,J,T07_225_J,752.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T7,M03T07,SIM,3.0,M03T07,Terrestre,25.0,M,T07_25_M,752.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T7,M03T07,SIM,3.0,M03T07,Terrestre,75.0,M,T07_75_M,752.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T7,M03T07,SIM,3.0,M03T07,Terrestre,125.0,M,T07_125_M,752.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T7,M03T07,SIM,3.0,M03T07,Terrestre,175.0,M,T07_175_M,752.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T7,M03T07,SIM,3.0,M03T07,Terrestre,225.0,M,T07_225_M,752.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T8,M03T08,SIM,3.0,M03T08,Terrestre,25.0,J,T08_25_J,535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T8,M03T08,SIM,3.0,M03T08,Terrestre,75.0,J,T08_75_J,535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T8,M03T08,SIM,3.0,M03T08,Terrestre,125.0,J,T08_125_J,535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T8,M03T08,SIM,3.0,M03T08,Terrestre,175.0,J,T08_175_J,535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T8,M03T08,SIM,3.0,M03T08,Terrestre,225.0,J,T08_225_J,535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T8,M03T08,SIM,3.0,M03T08,Terrestre,25.0,M,T08_25_M,535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T8,M03T08,SIM,3.0,M03T08,Terrestre,75.0,M,T08_75_M,535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T8,M03T08,SIM,3.0,M03T08,Terrestre,125.0,M,T08_125_M,535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T8,M03T08,SIM,3.0,M03T08,Terrestre,175.0,M,T08_175_M,535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T8,M03T08,SIM,3.0,M03T08,Terrestre,225.0,M,T08_225_M,535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T9,M03T09,SIM,3.0,M03T09,Terrestre,25.0,J,T09_25_J,666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T9,M03T09,SIM,3.0,M03T09,Terrestre,75.0,J,T09_75_J,666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T9,M03T09,SIM,3.0,M03T09,Terrestre,125.0,J,T09_125_J,666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T9,M03T09,SIM,3.0,M03T09,Terrestre,175.0,J,T09_175_J,666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T9,M03T09,SIM,3.0,M03T09,Terrestre,225.0,J,T09_225_J,666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T9,M03T09,SIM,3.0,M03T09,Terrestre,25.0,M,T09_25_M,666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T9,M03T09,SIM,3.0,M03T09,Terrestre,75.0,M,T09_75_M,666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T9,M03T09,SIM,3.0,M03T09,Terrestre,125.0,M,T09_125_M,666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T9,M03T09,SIM,3.0,M03T09,Terrestre,175.0,M,T09_175_M,666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T9,M03T09,SIM,3.0,M03T09,Terrestre,225.0,M,T09_225_M,666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T10,M03T10,SIM,3.0,M03T10,Terrestre,25.0,J,T10_25_J,675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T10,M03T10,SIM,3.0,M03T10,Terrestre,75.0,J,T10_75_J,675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T10,M03T10,SIM,3.0,M03T10,Terrestre,125.0,J,T10_125_J,675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T10,M03T10,SIM,3.0,M03T10,Terrestre,175.0,J,T10_175_J,675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T10,M03T10,SIM,3.0,M03T10,Terrestre,225.0,J,T10_225_J,675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T10,M03T10,SIM,3.0,M03T10,Terrestre,25.0,M,T10_25_M,675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T10,M03T10,SIM,3.0,M03T10,Terrestre,75.0,M,T10_75_M,675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T10,M03T10,SIM,3.0,M03T10,Terrestre,125.0,M,T10_125_M,675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T10,M03T10,SIM,3.0,M03T10,Terrestre,175.0,M,T10_175_M,675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
T10,M03T10,SIM,3.0,M03T10,Terrestre,225.0,M,T10_225_M,675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
R1,M03R01,SIM,3.0,M03R01,Ripária,25.0,E,R01_25_E,565.0,31.0,34.0,39.0,38.0,240.0,51.0,10.0,15.0,10.0,5.0,0.0,0.0,10.0,25.0,5.0,10.0,5.0,0.0,0.0,0.0,0.0,70.0,95.0,90.0,85.0,3.0,2.0,4.0,3.0,,,,,17.0,8.008229167,,,,,FOD,,,
R1,M03R01,SIM,3.0,M03R01,Ripária,75.0,E,R01_75_E,565.0,22.0,23.0,20.0,24.0,297.0,10.0,10.0,5.0,5.0,10.0,10.0,0.0,10.0,15.0,40.0,10.0,10.0,2.0,5.0,0.0,5.0,73.0,45.0,90.0,75.0,0.5,0.5,0.5,0.5,,,,,8.0,12.95645833,,,,,FOD,,,
R1,M03R01,SIM,3.0,M03R01,Ripária,125.0,E,R01_125_E,565.0,57.0,43.0,39.0,50.0,290.0,10.0,5.0,30.0,45.0,5.0,5.0,3.0,10.0,70.0,60.0,20.0,50.0,2.0,2.0,0.0,2.0,23.0,33.0,77.0,38.0,1.0,0.5,1.5,1.0,,,,,16.0,13.42083333,,,,,FOD,,,
R1,M03R01,SIM,3.0,M03R01,Ripária,175.0,E,R01_175_E,565.0,18.0,18.0,17.0,35.0,206.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,10.0,0.0,30.0,5.0,2.0,2.0,0.0,0.0,88.0,98.0,70.0,95.0,4.0,3.0,2.0,2.0,,,,,17.0,16.3140625,,,,,FOD,,,
R1,M03R01,SIM,3.0,M03R01,Ripária,225.0,E,R01_225_E,565.0,19.0,20.0,21.0,15.0,260.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,25.0,10.0,60.0,5.0,1.0,5.0,0.0,0.0,74.0,85.0,40.0,95.0,1.0,1.0,0.5,2.0,,,,,20.0,20.89541667,,,,,FOD,,,
R1,M03R01,SIM,3.0,M03R01,Ripária,25.0,D,R01_25_D,565.0,6.0,6.0,10.0,5.0,93.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,94.0,100.0,97.0,100.0,5.0,5.3,6.2,3.6,,,,,20.0,21.80854167,,,,,FOD,,,
R1,M03R01,SIM,3.0,M03R01,Ripária,75.0,D,R01_75_D,565.0,14.0,27.0,10.0,15.0,125.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,10.0,3.0,15.0,20.0,0.0,0.0,5.0,2.0,90.0,97.0,80.0,78.0,7.0,5.0,4.0,6.0,,,,,11.0,33.43875,,,,,FOD,,,
R1,M03R01,SIM,3.0,M03R01,Ripária,125.0,D,R01_125_D,565.0,22.0,15.0,12.0,12.0,115.0,51.0,51.0,25.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,4.0,5.0,6.0,94.0,95.0,95.0,94.0,5.5,3.0,5.0,7.0,,,,,20.0,7.4696875,,,,,FOD,,,
R1,M03R01,SIM,3.0,M03R01,Ripária,175.0,D,R01_175_D,565.0,19.0,55.0,30.0,33.0,105.0,10.0,0.0,20.0,5.0,25.0,80.0,10.0,30.0,10.0,0.0,40.0,2.0,10.0,5.0,15.0,5.0,55.0,15.0,35.0,63.0,3.0,0.5,0.5,2.0,,,,,20.0,11.1409375,,,,,FOD,,,
R1,M03R01,SIM,3.0,M03R01,Ripária,225.0,D,R01_225_D,565.0,13.0,30.0,20.0,22.0,95.0,10.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,15.0,10.0,5.0,0.0,5.0,60.0,50.0,10.0,80.0,30.0,45.0,90.0,5.0,0.5,0.5,0.0,,,,,15.0,14.27364583,,,,,FOD,,,
R1,M03R01,SIM,3.0,M03R01,Ripária,25.0,C,R01_25_C,565.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.8,,,,,FOD,,,
R1,M03R01,SIM,3.0,M03R01,Ripária,75.0,C,R01_75_C,565.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.39604167,,,,,FOD,,,
R1,M03R01,SIM,3.0,M03R01,Ripária,125.0,C,R01_125_C,565.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3421875,,,,,FOD,,,
R1,M03R01,SIM,3.0,M03R01,Ripária,175.0,C,R01_175_C,565.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.75635417,,,,,FOD,,,
R1,M03R01,SIM,3.0,M03R01,Ripária,225.0,C,R01_225_C,565.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.501875,,,,,FOD,,,
R2,M03R02,SIM,3.0,M03R02,Ripária,25.0,E,R02_25_E,470.0,0.1,0.1,0.1,0.1,240.0,0.0,0.0,0.0,0.0,75.0,90.0,80.0,65.0,0.0,0.0,0.0,0.0,20.0,10.0,10.0,20.0,5.0,0.0,10.0,15.0,0.5,0.5,0.0,1.0,,,,,10.0,44.24177083,,,,,FOD,,,
R2,M03R02,SIM,3.0,M03R02,Ripária,75.0,E,R02_75_E,470.0,0.1,5.0,5.0,5.0,240.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,7.0,88.72614583,100.0,,,,FOD,,,
R2,M03R02,SIM,3.0,M03R02,Ripária,125.0,E,R02_125_E,470.0,17.0,24.0,15.0,10.0,345.0,30.0,40.0,15.0,30.0,1.0,0.0,2.0,5.0,5.0,0.0,0.0,10.0,2.0,1.0,0.0,0.0,92.0,99.0,98.0,85.0,3.0,3.0,1.0,2.0,,,,,16.0,21.803125,,,,,FOD,,,
R2,M03R02,SIM,3.0,M03R02,Ripária,175.0,E,R02_175_E,470.0,38.0,27.0,23.0,35.0,280.0,8.0,5.0,30.0,51.0,3.0,1.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,94.0,100.0,100.0,10.0,4.0,5.0,5.0,,,,,18.0,23.03239583,,,,,FOD,,,
R2,M03R02,SIM,3.0,M03R02,Ripária,225.0,E,R02_225_E,470.0,1.0,1.0,1.0,1.0,160.0,0.0,0.0,0.0,0.0,100.0,85.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,10.0,22.3578125,100.0,,,,FOD,,,
